"code","manufacturer","category","creation_date","promised_date","need_by_date","transaction_date","qty_recv","unit_cost","total"
"FDC","Samsung","PHONE",2015-07-17,2015-07-31,2015-07-31,2015-07-31,540,170,91800
"FDC","Samsung","PHONE",2015-07-17,2015-07-31,2015-07-31,2015-07-31,1080,584,630720
"FDC","Samsung","PHONE",2015-07-17,2015-07-31,2015-07-31,2015-07-31,2700,584,1576800
"FDC","Samsung","PHONE",2015-07-17,2015-07-31,2015-07-31,2015-07-31,640,674,431360
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,2160,584,1261440
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,4320,584,2522880
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,2700,606,1636200
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,5400,706,3812400
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,1280,774,990720
"FDC","Samsung","PHONE",2015-06-25,2015-07-31,2015-07-31,2015-07-31,640,774,495360
"FDC","Samsung","PHONE",2015-07-06,2015-07-31,2015-07-31,2015-07-31,595,774,460530
"FDC","Samsung","PHONE",2015-07-17,2015-07-31,2015-07-31,2015-07-31,5400,584,3153600
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,1080,584,630720
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,2560,774,1981440
"FDC","Samsung","PHONE",2015-07-28,2015-07-31,2015-07-31,2015-07-31,2160,584,1261440
"FDC","Samsung","PHONE",2015-07-30,2015-07-31,2015-07-31,2015-07-31,2160,170,367200
"FDC","Samsung","PHONE",2015-07-30,2015-07-31,2015-07-31,2015-07-31,4320,616,2661120
"FDC","Samsung","PHONE",2015-07-30,2015-07-31,2015-07-31,2015-07-31,4320,616,2661120
"FDC","Samsung","PHONE",2015-07-30,2015-07-31,2015-07-31,2015-07-31,1440,616,887040
"FDC","Samsung","PHONE",2015-07-30,2015-07-31,2015-07-31,2015-07-31,4320,616,2661120
"FDC","HTC America Inc.","GOPHONE",2015-05-27,2015-05-29,2015-05-29,2015-06-01,1885,199,375115
"FDC","Samsung","PHONE",2015-05-05,2015-05-25,2015-05-25,2015-06-01,1080,899,970920
"FDC","HTC America Inc.","PHONE",2015-04-22,2015-06-03,2015-06-03,2015-06-03,1680,199,334320
"FDC","ZTE USA","ELECTRONIC",2015-02-24,2015-06-03,2015-06-03,2015-06-03,2400,124,297600
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-03,2015-06-03,2015-06-03,5040,43,216720
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-03,2015-06-03,2015-06-03,5040,43,216720
"FDC","ZTE USA","GOPHONE",2015-05-12,2015-05-27,2015-05-27,2015-06-03,1800,129,232200
"FDC","LG Electronics","PHONE",2015-05-20,2015-06-02,2015-06-02,2015-06-03,1400,80,112000
"FDC","LG Electronics","PHONE",2015-05-20,2015-06-02,2015-06-02,2015-06-03,2800,110,308000
"FDC","Samsung","PHONE",2015-03-19,2015-05-20,2015-05-20,2015-06-03,1080,706,762480
"FDC","ZTE USA","GOPHONE",2015-03-25,2015-05-27,2015-05-27,2015-06-04,1200,50,60000
"FDC","ZTE USA","GOPHONE",2015-03-25,2015-05-20,2015-05-20,2015-06-04,1200,50,60000
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-03,2015-06-03,2015-06-04,5040,43,216720
"FDC","Samsung","PHONE",2015-05-21,2015-05-26,2015-05-26,2015-06-04,105,799,83895
"FDC","LG Electronics","PHONE",2015-05-20,2015-06-02,2015-06-02,2015-06-05,1400,80,112000
"FDC","Samsung","PHONE",2015-05-20,2015-06-04,2015-06-04,2015-06-05,1080,584,630720
"FDC","HTC America Inc.","PHONE",2015-04-22,2015-06-10,2015-06-10,2015-06-09,1680,199,334320
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-10,2015-06-10,2015-06-10,2400,43,103200
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-10,2015-06-10,2015-06-10,600,43,25800
"FDC","Samsung","COMPUTER",2015-05-27,2015-06-10,2015-06-10,2015-06-10,1760,349.99,615982.4
"FDC","Samsung","COMPUTER",2015-05-27,2015-06-10,2015-06-10,2015-06-10,1760,349.99,615982.4
"FDC","Samsung","COMPUTER",2015-05-27,2015-06-10,2015-06-10,2015-06-11,5280,349.99,1847947.2
"FDC","Samsung","COMPUTER",2015-05-27,2015-06-10,2015-06-10,2015-06-11,5280,349.99,1847947.2
"FDC","Samsung","COMPUTER",2015-05-27,2015-06-10,2015-06-10,2015-06-11,5280,349.99,1847947.2
"FDC","ZTE USA","GOPHONE",2015-02-17,2015-05-27,2015-05-27,2015-06-11,2240,50,112000
"FDC","Nokia","GOPHONE",2015-05-29,2015-06-12,2015-06-12,2015-06-12,3360,139,467040
"FDC","Nokia","GOPHONE",2015-05-29,2015-06-12,2015-06-12,2015-06-12,2520,139,350280
"FDC","Nokia","GOPHONE",2015-05-29,2015-06-12,2015-06-12,2015-06-12,3360,139,467040
"FDC","Nokia","GOPHONE",2015-05-29,2015-06-12,2015-06-12,2015-06-12,3360,139,467040
"FDC","Nokia","GOPHONE",2015-05-29,2015-06-12,2015-06-12,2015-06-12,3360,139,467040
"FDC","ZTE USA","GOPHONE",2015-04-22,2015-06-10,2015-06-10,2015-06-12,5040,43,216720
"FDC","Samsung","PHONE",2015-06-11,2015-06-25,2015-06-25,2015-06-16,8100,606,4908600
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-16,4320,584,2522880
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-10,2015-06-10,2015-06-16,5040,43,216720
"FDC","ZTE USA","COMPUTER",2015-04-07,2015-05-20,2015-05-20,2015-06-16,560,454,254240
"FDC","ZTE USA","ELECTRONIC",2015-04-22,2015-06-17,2015-06-17,2015-06-17,2400,124,297600
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-17,2015-06-17,2015-06-17,600,50,30000
"FDC","ZTE USA","ELECTRONIC",2015-04-22,2015-06-17,2015-06-17,2015-06-17,2400,124,297600
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-10,2015-06-10,2015-06-17,2400,43,103200
"FDC","ZTE USA","COMPUTER",2015-03-25,2015-05-27,2015-05-27,2015-06-17,224,454,101696
"FDC","ZTE USA","PHONE",2014-10-08,2015-06-17,2015-06-17,2015-06-17,2400,43,103200
"FDC","ZTE USA","PHONE",2015-04-16,2015-06-17,2015-06-17,2015-06-17,350,165,57750
"FDC","ZTE USA","PHONE",2015-04-07,2015-06-17,2015-06-17,2015-06-17,1050,69,72450
"FDC","BLACKBERRY","PHONE",2015-05-27,2015-06-17,2015-06-17,2015-06-18,490,550,269500
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,5400,584,3153600
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,8100,606,4908600
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,5400,606,3272400
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,5400,606,3272400
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,3240,699,2264760
"FDC","Samsung","PHONE",2015-04-28,2015-06-18,2015-06-18,2015-06-18,4320,616,2661120
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,8100,606,4908600
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,8100,606,4908600
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,8100,606,4908600
"FDC","Samsung","PHONE",2015-06-03,2015-06-18,2015-06-18,2015-06-18,540,170,91800
"FDC","Samsung","PHONE",2015-06-03,2015-06-18,2015-06-18,2015-06-18,1120,404,452480
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,2160,584,1261440
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,1620,584,946080
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,2160,584,1261440
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,8100,606,4908600
"FDC","Samsung","PHONE",2015-05-21,2015-05-26,2015-05-26,2015-06-18,435,799,347565
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-18,2160,374,807840
"FDC","ZTE USA","COMPUTER",2015-03-25,2015-05-20,2015-05-20,2015-06-18,336,454,152544
"FDC","ZTE USA","COMPUTER",2015-04-07,2015-05-27,2015-05-27,2015-06-18,336,454,152544
"FDC","Samsung","PHONE",2015-06-03,2015-06-19,2015-06-19,2015-06-19,560,404,226240
"FDC","Samsung","PHONE",2015-06-03,2015-06-19,2015-06-19,2015-06-19,2160,584,1261440
"FDC","Samsung","PHONE",2015-06-03,2015-06-19,2015-06-19,2015-06-19,640,774,495360
"FDC","Samsung","PHONE",2015-06-03,2015-06-19,2015-06-19,2015-06-19,640,774,495360
"FDC","Samsung","COMPUTER",2015-06-03,2015-06-19,2015-06-19,2015-06-19,280,599.99,167997.2
"FDC","Samsung","PHONE",2015-06-15,2015-06-19,2015-06-19,2015-06-19,6750,706,4765500
"FDC","Samsung","PHONE",2015-04-28,2015-06-19,2015-06-19,2015-06-19,5040,616,3104640
"FDC","Samsung","PHONE",2015-04-28,2015-06-19,2015-06-19,2015-06-19,4320,616,2661120
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-17,2015-06-17,2015-06-19,5040,43,216720
"FDC","Samsung","COMPUTER",2015-06-10,2015-06-24,2015-06-24,2015-06-19,1320,349.99,461986.8
"FDC","Samsung","COMPUTER",2015-06-11,2015-06-25,2015-06-25,2015-06-19,3520,349.99,1231964.8
"FDC","Samsung","COMPUTER",2015-06-12,2015-06-26,2015-06-26,2015-06-19,5280,349.99,1847947.2
"FDC","Samsung","COMPUTER",2015-06-12,2015-06-26,2015-06-26,2015-06-19,1760,349.99,615982.4
"FDC","Samsung","PHONE",2015-06-03,2015-06-19,2015-06-19,2015-06-19,1080,170,183600
"FDC","Samsung","PHONE",2015-05-06,2015-06-19,2015-06-19,2015-06-19,5760,616,3548160
"FDC","Samsung","PHONE",2015-06-10,2015-06-19,2015-06-19,2015-06-19,2880,616,1774080
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-19,1395,374,521730
"FDC","Samsung","PHONE",2015-06-15,2015-06-18,2015-06-18,2015-06-19,540,899,485460
"FDC","Samsung","PHONE",2015-06-15,2015-06-19,2015-06-19,2015-06-19,540,899,485460
"FDC","Samsung","PHONE",2015-06-10,2015-06-19,2015-06-19,2015-06-19,2160,616,1330560
"FDC","HTC America Inc.","PHONE",2015-06-03,2015-06-19,2015-06-19,2015-06-22,540,579,312660
"FDC","MOTOROLA MOBILITY INC.","PHONE",2015-05-06,2015-06-23,2015-06-23,2015-06-23,840,454,381360
"FDC","Nokia","PHONE",2015-05-20,2015-06-23,2015-06-23,2015-06-23,720,139,100080
"FDC","LG Electronics","PHONE",2015-06-10,2015-06-23,2015-06-23,2015-06-23,1260,320,403200
"FDC","LG Electronics","PHONE",2015-06-10,2015-06-23,2015-06-23,2015-06-23,1400,80,112000
"FDC","LG Electronics","PHONE",2015-06-10,2015-06-23,2015-06-23,2015-06-23,450,80,36000
"FDC","LG Electronics","PHONE",2015-06-02,2015-06-23,2015-06-23,2015-06-23,630,320,201600
"FDC","LG Electronics","PHONE",2015-06-10,2015-06-23,2015-06-23,2015-06-23,720,300,216000
"FDC","MOTOROLA MOBILITY INC.","PHONE",2015-02-13,2015-06-23,2015-06-23,2015-06-23,2000,599,1198000
"FDC","Samsung","PHONE",2015-06-03,2015-06-23,2015-06-23,2015-06-23,1080,170,183600
"FDC","Samsung","PHONE",2015-06-03,2015-06-23,2015-06-23,2015-06-23,560,404,226240
"FDC","Samsung","PHONE",2015-06-03,2015-06-23,2015-06-23,2015-06-23,3780,584,2207520
"FDC","Samsung","PHONE",2015-06-03,2015-06-23,2015-06-23,2015-06-23,1620,584,946080
"FDC","Samsung","PHONE",2015-05-21,2015-06-18,2015-06-18,2015-06-23,540,899,485460
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-24,2015-06-24,2015-06-24,2400,43,103200
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-24,2015-06-24,2015-06-24,600,43,25800
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-24,2015-06-24,2015-06-24,600,43,25800
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-24,2015-06-24,2015-06-24,600,43,25800
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-24,2015-06-24,2015-06-24,2400,43,103200
"FDC","HTC America Inc.","PHONE",2015-06-03,2015-06-17,2015-06-17,2015-06-24,2160,579,1250640
"FDC","Microsoft","GOPHONE",2015-05-29,2015-06-26,2015-06-26,2015-06-24,3360,139,467040
"FDC","HTC America Inc.","PHONE",2015-05-20,2015-06-24,2015-06-24,2015-06-24,1120,199,222880
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-19,2015-06-19,2015-06-24,1800,50,90000
"FDC","BLACKBERRY","PHONE",2015-05-15,2015-06-24,2015-06-24,2015-06-24,2160,350,756000
"FDC","BLACKBERRY","PHONE",2015-05-27,2015-06-24,2015-06-24,2015-06-24,1440,350,504000
"FDC","Samsung","PHONE",2015-06-03,2015-06-24,2015-06-24,2015-06-24,1080,584,630720
"FDC","Samsung","PHONE",2015-06-10,2015-06-24,2015-06-24,2015-06-24,2160,584,1261440
"FDC","Samsung","PHONE",2015-06-03,2015-06-24,2015-06-24,2015-06-24,1080,584,630720
"FDC","Samsung","PHONE",2015-06-03,2015-06-24,2015-06-24,2015-06-24,2560,674,1725440
"FDC","Samsung","COMPUTER",2015-06-03,2015-06-24,2015-06-24,2015-06-24,280,599.99,167997.2
"FDC","Samsung","PHONE",2015-05-11,2015-05-26,2015-05-26,2015-06-24,2160,594,1283040
"FDC","Samsung","PHONE",2015-05-12,2015-05-27,2015-05-27,2015-06-24,1440,594,855360
"FDC","Samsung","PHONE",2015-06-10,2015-06-19,2015-06-19,2015-06-24,3600,616,2217600
"FDC","Samsung","PHONE",2015-06-03,2015-06-22,2015-06-22,2015-06-24,540,799,431460
"FDC","Samsung","PHONE",2015-06-03,2015-07-24,2015-07-24,2015-06-24,540,584,315360
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-17,2015-06-17,2015-06-24,1200,43,51600
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-19,2015-06-19,2015-06-24,2400,43,103200
"FDC","HTC America Inc.","PHONE",2015-06-03,2015-06-25,2015-06-25,2015-06-25,1080,579,625320
"FDC","Samsung","PHONE",2015-06-11,2015-06-25,2015-06-25,2015-06-25,2700,170,459000
"FDC","Samsung","PHONE",2015-06-11,2015-06-25,2015-06-25,2015-06-25,7020,584,4099680
"FDC","Samsung","PHONE",2015-06-11,2015-06-25,2015-06-25,2015-06-25,540,584,315360
"FDC","Samsung","PHONE",2015-03-26,2015-06-25,2015-06-25,2015-06-25,6750,706,4765500
"FDC","LG Electronics","PHONE",2015-06-02,2015-06-23,2015-06-23,2015-06-25,700,110,77000
"FDC","LG Electronics","PHONE",2015-06-02,2015-06-23,2015-06-23,2015-06-25,1400,80,112000
"FDC","ZTE USA","GOPHONE",2015-05-27,2015-06-17,2015-06-17,2015-06-25,840,68,57120
"FDC","Microsoft","GOPHONE",2015-05-29,2015-06-26,2015-06-26,2015-06-26,520,139,72280
"FDC","ZTE USA","ELECTRONIC",2015-04-22,2015-06-24,2015-06-24,2015-06-26,2400,124,297600
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-17,2015-06-17,2015-06-26,2400,50,120000
"FDC","ZTE USA","GOPHONE",2015-05-27,2015-06-24,2015-06-24,2015-06-26,2520,43,108360
"FDC","LG Electronics","PHONE",2015-06-02,2015-06-23,2015-06-23,2015-06-26,1800,525,945000
"FDC","HTC America Inc.","PHONE",2015-06-08,2015-06-22,2015-06-22,2015-06-26,540,579,312660
"FDC","Samsung","PHONE",2015-06-12,2015-06-26,2015-06-26,2015-06-26,540,170,91800
"FDC","Samsung","PHONE",2015-05-22,2015-06-26,2015-06-26,2015-06-26,1620,699,1132380
"FDC","Samsung","PHONE",2015-06-12,2015-06-26,2015-06-26,2015-06-26,640,674,431360
"FDC","Samsung","PHONE",2015-06-12,2015-06-26,2015-06-26,2015-06-26,640,774,495360
"FDC","Samsung","PHONE",2015-06-12,2015-06-26,2015-06-26,2015-06-26,4860,584,2838240
"FDC","Samsung","PHONE",2015-06-18,2015-06-30,2015-06-30,2015-06-26,1920,674,1294080
"FDC","Samsung","PHONE",2015-06-12,2015-06-26,2015-06-26,2015-06-26,1080,584,630720
"FDC","Samsung","PHONE",2015-06-12,2015-06-26,2015-06-26,2015-06-26,2160,584,1261440
"FDC","Samsung","PHONE",2015-06-03,2015-06-29,2015-06-29,2015-06-26,2800,594,1663200
"FDC","Samsung","PHONE",2015-06-10,2015-07-22,2015-07-22,2015-06-26,2160,616,1330560
"FDC","ZTE USA","GOPHONE",2015-06-03,2015-06-24,2015-06-24,2015-06-26,5040,100,504000
"FDC","ZTE USA","GOPHONE",2015-06-03,2015-06-24,2015-06-24,2015-06-26,5040,100,504000
"FDC","Nokia","GOPHONE",2015-06-08,2015-06-29,2015-06-29,2015-06-29,720,139,100080
"FDC","Nokia","GOPHONE",2015-06-08,2015-06-29,2015-06-29,2015-06-29,450,139,62550
"FDC","Nokia","PHONE",2015-06-09,2015-06-29,2015-06-29,2015-06-29,1120,219,245280
"FDC","Nokia","PHONE",2015-06-09,2015-06-29,2015-06-29,2015-06-29,1120,219,245280
"FDC","HTC America Inc.","PHONE",2015-05-20,2015-06-29,2015-06-29,2015-06-29,1120,199,222880
"FDC","ZTE USA","GOPHONE",2015-04-07,2015-06-24,2015-06-24,2015-06-29,2400,43,103200
"FDC","ZTE USA","ELECTRONIC",2015-04-22,2015-06-24,2015-06-24,2015-06-29,2400,124,297600
"FDC","HTC America Inc.","PHONE",2015-06-08,2015-06-29,2015-06-29,2015-06-29,1080,579,625320
"FDC","Nokia","GOPHONE",2015-06-08,2015-06-29,2015-06-29,2015-06-29,720,139,100080
"FDC","Samsung","PHONE",2015-06-17,2015-06-29,2015-06-29,2015-06-29,4320,584,2522880
"FDC","Samsung","PHONE",2015-06-18,2015-06-29,2015-06-29,2015-06-29,5400,584,3153600
"FDC","Samsung","PHONE",2015-06-10,2015-06-19,2015-06-19,2015-06-29,1440,616,887040
"FDC","Samsung","PHONE",2015-06-25,2015-06-30,2015-06-30,2015-06-29,535,899,480965
"FDC","Samsung","PHONE",2015-06-18,2015-06-29,2015-06-29,2015-06-29,3780,584,2207520
"FDC","ZTE USA","GOPHONE",2015-06-03,2015-06-24,2015-06-24,2015-06-29,5040,100,504000
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2240,104,232960
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,1960,104,203840
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2240,104,232960
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2240,104,232960
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2520,104,262080
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2520,104,262080
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2520,104,262080
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2520,104,262080
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,3360,104,349440
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2520,104,262080
"FDC","ZTE USA","GOPHONE",2015-05-27,2015-06-24,2015-06-24,2015-06-30,5040,43,216720
"FDC","ZTE USA","GOPHONE",2015-05-27,2015-06-24,2015-06-24,2015-06-30,5040,43,216720
"FDC","ZTE USA","GOPHONE",2015-05-26,2015-06-24,2015-06-24,2015-06-30,900,100,90000
"FDC","ZTE USA","ELECTRONIC",2015-04-16,2015-06-30,2015-06-30,2015-06-30,1800,124,223200
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2520,104,262080
"FDC","Nokia","GOPHONE",2015-06-04,2015-06-30,2015-06-30,2015-06-30,2320,104,241280
"FDC","LG Electronics","COMPUTER 2S",2015-06-12,2015-06-23,2015-06-23,2015-06-30,8280,229,1896120
"FDC","BLACKBERRY","PHONE",2015-06-05,2015-07-02,2015-07-02,2015-06-30,2160,350,756000
"FDC","LG Electronics","PHONE",2015-06-03,2015-06-22,2015-06-22,2015-06-30,7200,529,3808800
"FDC","LG Electronics","COMPUTER 2S",2015-06-12,2015-06-23,2015-06-23,2015-06-30,5040,229,1154160
"FDC","LG Electronics","PHONE",2015-06-16,2015-06-30,2015-06-30,2015-06-30,5040,144,725760
"FDC","LG Electronics","PHONE",2015-06-18,2015-06-30,2015-06-30,2015-06-30,5400,529,2856600
"FDC","Samsung","PHONE",2015-06-17,2015-06-30,2015-06-30,2015-06-30,540,170,91800
"FDC","Samsung","PHONE",2015-05-28,2015-06-30,2015-06-30,2015-06-30,1080,799,862920
"FDC","Samsung","PHONE",2015-06-18,2015-06-30,2015-06-30,2015-06-30,640,774,495360
"FDC","Samsung","PHONE",2015-06-16,2015-06-30,2015-06-30,2015-06-30,640,774,495360
"FDC","Samsung","PHONE",2015-06-03,2015-07-24,2015-07-24,2015-06-30,5940,584,3468960
"FDC","Samsung","PHONE",2015-06-17,2015-06-30,2015-06-30,2015-06-30,1620,584,946080
"FDC","Samsung","PHONE",2015-06-18,2015-06-30,2015-06-30,2015-06-30,3780,584,2207520
"FDC","Samsung","PHONE",2015-06-25,2015-06-30,2015-06-30,2015-06-30,1920,674,1294080
"FDC","Samsung","PHONE",2015-06-16,2015-06-30,2015-06-30,2015-06-30,1120,404,452480
"FDC","Samsung","PHONE",2015-06-15,2015-06-30,2015-06-30,2015-06-30,1080,584,630720
"FDC","Samsung","PHONE",2015-06-25,2015-06-30,2015-06-30,2015-06-30,3240,584,1892160
"FDC","Samsung","PHONE",2015-06-25,2015-06-30,2015-06-30,2015-06-30,1280,674,862720
"FDC","Samsung","PHONE",2015-06-25,2015-06-30,2015-06-30,2015-06-30,1920,674,1294080
"FDC","Samsung","COMPUTER",2015-06-16,2015-06-30,2015-06-30,2015-06-30,280,599.99,167997.2
"FDC","LG Electronics","COMPUTER 2S",2015-06-12,2015-06-23,2015-06-23,2015-06-30,6120,229,1401480
"FDC","LG Electronics","PHONE",2015-06-16,2015-06-30,2015-06-30,2015-06-30,450,80,36000
"FDC","Samsung","PHONE",2015-06-10,2015-06-24,2015-06-24,2015-06-30,1680,404,678720
"FDC","Samsung","PHONE",2015-06-26,2015-06-30,2015-06-30,2015-06-30,3840,674,2588160
"FDC","Samsung","PHONE",2015-06-26,2015-06-30,2015-06-30,2015-06-30,3200,674,2156800
"FDC","Samsung","PHONE",2015-06-25,2015-06-29,2015-06-29,2015-06-30,5940,706,4193640
"FDC","Samsung","PHONE",2015-06-26,2015-06-30,2015-06-30,2015-06-30,5120,674,3450880
"FDC","Samsung","PHONE",2015-06-25,2015-06-30,2015-06-30,2015-06-30,1080,584,630720
"FDC","Samsung","PHONE",2015-06-26,2015-06-30,2015-06-30,2015-06-30,540,584,315360
"FDC","Samsung","COMPUTER",2015-06-10,2015-06-24,2015-06-24,2015-06-30,265,449.99,119247.35
"FDC","ZTE USA","PHONE",2015-04-16,2015-06-30,2015-06-30,2015-06-30,350,165,57750
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-30,2015-06-30,2015-06-30,1680,50,84000
"FDC","ZTE USA","GOPHONE",2015-04-16,2015-06-30,2015-06-30,2015-06-30,2520,50,126000
"FDC","ZTE USA","GOPHONE",2015-05-26,2015-06-24,2015-06-24,2015-06-30,900,100,90000
"FDC","LG Electronics","COMPUTER",2015-03-27,2015-04-28,2015-04-28,2015-05-01,3240,230,745200
"FDC","Samsung","PHONE",2015-02-16,2015-03-28,2015-03-28,2015-05-01,50,606,30300
"FDC","Samsung","PHONE",2015-02-13,2015-03-27,2015-03-27,2015-05-01,40,606,24240
"FDC","Samsung","PHONE",2015-02-16,2015-03-28,2015-03-28,2015-05-01,210,606,127260
"FDC","Samsung","PHONE",2015-02-13,2015-03-28,2015-03-28,2015-05-01,10,699,6990
"FDC","Samsung","PHONE",2015-02-13,2015-03-28,2015-03-28,2015-05-01,10,606,6060
"FDC","Samsung","PHONE",2015-02-19,2015-06-25,2015-06-25,2015-05-01,535,606,324210
"FDC","Samsung","PHONE",2015-03-26,2015-06-11,2015-06-11,2015-05-01,5,606,3030
"FDC","Samsung","PHONE",2015-02-16,2015-03-28,2015-03-28,2015-05-01,20,699,13980
"FDC","Samsung","PHONE",2015-03-26,2015-06-24,2015-06-24,2015-05-01,575,706,405950
"FDC","Samsung","PHONE",2015-02-13,2015-03-28,2015-03-28,2015-05-01,530,799,423470
"FDC","Samsung","PHONE",2015-03-26,2015-06-25,2015-06-25,2015-05-01,530,706,374180
"FDC","MOTOROLA MOBILITY INC.","PHONE",2015-04-03,2015-05-06,2015-05-06,2015-05-01,840,439,368760
"FDC","HTC America Inc.","GOPHONE",2015-03-12,2015-04-01,2015-04-01,2015-05-01,1680,199,334320
"FDC","HTC America Inc.","GOPHONE",2015-04-03,2015-04-22,2015-04-22,2015-05-01,1200,199,238800
"FDC","ZTE USA","PHONE",2015-02-17,2015-04-29,2015-04-29,2015-05-01,1400,69,96600
"FDC","HTC America Inc.","PHONE",2015-03-06,2015-05-04,2015-05-04,2015-05-04,3780,589,2226420
"FDC","Nokia","PHONE",2015-04-01,2015-05-05,2015-05-05,2015-05-05,720,139,100080
"FDC","BLACKBERRY","PHONE",2015-04-02,2015-05-04,2015-05-04,2015-05-05,2160,350,756000
"FDC","Samsung","PHONE",2015-04-29,2015-04-30,2015-04-30,2015-05-05,540,584,315360
"FDC","Nokia","GOPHONE",2015-04-07,2015-05-06,2015-05-06,2015-05-06,1890,139,262710
"FDC","ZTE USA","GOPHONE",2014-12-04,2015-05-06,2015-05-06,2015-05-06,5040,43,216720
"FDC","ZTE USA","GOPHONE",2014-12-04,2015-05-06,2015-05-06,2015-05-06,5040,43,216720
"FDC","ZTE USA","GOPHONE",2015-02-24,2015-05-06,2015-05-06,2015-05-06,1200,74,88800
"FDC","ZTE USA","GOPHONE",2015-02-24,2015-05-06,2015-05-06,2015-05-06,3000,43,129000
"FDC","ZTE USA","GOPHONE",2015-02-24,2015-05-06,2015-05-06,2015-05-06,3000,43,129000
"FDC","ZTE USA","GOPHONE",2014-12-04,2015-05-06,2015-05-06,2015-05-06,5040,43,216720
"FDC","Nokia","PHONE",2015-04-01,2015-05-08,2015-05-08,2015-05-08,1440,139,200160
"FDC","Nokia","GOPHONE",2015-04-01,2015-05-08,2015-05-08,2015-05-08,300,99,29700
"FDC","BLACKBERRY","PHONE",2015-04-02,2015-05-04,2015-05-04,2015-05-08,720,350,252000
"FDC","HTC","PHONE",2015-04-22,2015-05-06,2015-05-06,2015-05-11,1080,579,625320
"FDC","HTC","PHONE",2015-04-16,2015-04-29,2015-04-29,2015-05-11,1680,199,334320
